"iso_3166_2_code","census_fips_code","date","retail","grocery","parks","transit","work","residential","country_id","mobility_index"
"",NA,2020-03-02,0,7,1,-2,4,1,"ARE",2
"",NA,2020-03-03,0,6,0,-5,4,1,"ARE",1
"",NA,2020-03-04,-1,7,-2,-5,3,2,"ARE",0.4
"",NA,2020-03-05,-3,6,-2,-5,3,2,"ARE",-0.2
"",NA,2020-03-06,-7,5,-8,-9,0,3,"ARE",-3.8
"",NA,2020-03-07,-3,6,1,-8,4,2,"ARE",0
"",NA,2020-03-08,1,8,6,-9,-1,3,"ARE",1
"",NA,2020-03-09,-3,4,4,-10,-1,4,"ARE",-1.2
"",NA,2020-03-10,-4,6,3,-11,-2,4,"ARE",-1.6
"",NA,2020-03-11,-4,5,0,-12,-2,4,"ARE",-2.6
"",NA,2020-03-12,-8,6,-6,-15,-3,5,"ARE",-5.2
"",NA,2020-03-13,-16,3,-15,-20,-2,5,"ARE",-10
"",NA,2020-03-14,-12,4,-12,-17,2,4,"ARE",-7
"",NA,2020-03-15,-6,11,-11,-15,-4,5,"ARE",-5
"",NA,2020-03-16,-11,8,-14,-17,-6,6,"ARE",-8
"",NA,2020-03-17,-16,5,-18,-22,-9,7,"ARE",-12
"",NA,2020-03-18,-19,2,-19,-25,-11,9,"ARE",-14.4
"",NA,2020-03-19,-24,-1,-26,-31,-12,11,"ARE",-18.8
"",NA,2020-03-20,-37,-11,-45,-44,-12,11,"ARE",-29.8
"",NA,2020-03-21,-32,-12,-37,-42,-8,10,"ARE",-26.2
"",NA,2020-03-22,-30,-13,-36,-45,-17,13,"ARE",-28.2
"",NA,2020-03-23,-27,14,-38,-46,-20,14,"ARE",-23.4
"",NA,2020-03-24,-39,-6,-43,-53,-28,17,"ARE",-33.8
"",NA,2020-03-25,-50,-18,-47,-60,-35,21,"ARE",-42
"",NA,2020-03-26,-55,-13,-54,-67,-40,25,"ARE",-45.8
"",NA,2020-03-27,-80,-60,-80,-84,-52,25,"ARE",-71.2
"",NA,2020-03-28,-72,-47,-68,-80,-56,28,"ARE",-64.6
"",NA,2020-03-29,-55,-26,-53,-69,-45,26,"ARE",-49.6
"",NA,2020-03-30,-57,-27,-53,-69,-46,25,"ARE",-50.4
"",NA,2020-03-31,-56,-26,-53,-69,-46,25,"ARE",-50
"",NA,2020-04-01,-56,-24,-53,-70,-46,25,"ARE",-49.8
"",NA,2020-04-02,-58,-25,-56,-71,-47,28,"ARE",-51.4
"",NA,2020-04-03,-69,-39,-75,-79,-44,22,"ARE",-61.2
"",NA,2020-04-04,-58,-27,-58,-72,-37,21,"ARE",-50.4
"",NA,2020-04-05,-61,-30,-58,-79,-57,31,"ARE",-57
"",NA,2020-04-06,-63,-32,-58,-78,-56,30,"ARE",-57.4
"",NA,2020-04-07,-63,-30,-73,-78,-55,30,"ARE",-59.8
"",NA,2020-04-08,-63,-30,-74,-78,-55,30,"ARE",-60
"",NA,2020-04-09,-64,-31,-76,-79,-55,33,"ARE",-61
"",NA,2020-04-10,-74,-46,-86,-84,-49,23,"ARE",-67.8
"",NA,2020-04-11,-64,-32,-77,-79,-45,24,"ARE",-59.4
"",NA,2020-04-12,-60,-28,-74,-79,-55,30,"ARE",-59.2
"",NA,2020-04-13,-62,-30,-73,-78,-55,30,"ARE",-59.6
"",NA,2020-04-14,-62,-31,-74,-78,-55,30,"ARE",-60
"",NA,2020-04-15,-63,-32,-74,-78,-56,31,"ARE",-60.6
"",NA,2020-04-16,-63,-32,-74,-79,-55,34,"ARE",-60.6
"",NA,2020-04-17,-73,-45,-85,-84,-48,23,"ARE",-67
"",NA,2020-04-18,-66,-39,-78,-78,-45,24,"ARE",-61.2
"",NA,2020-04-19,-62,-35,-74,-78,-54,30,"ARE",-60.6
"",NA,2020-04-20,-63,-37,-74,-78,-55,30,"ARE",-61.4
"",NA,2020-04-21,-63,-35,-74,-78,-55,30,"ARE",-61
"",NA,2020-04-22,-62,-33,-75,-77,-55,30,"ARE",-60.4
"",NA,2020-04-23,-62,-29,-76,-77,-55,32,"ARE",-59.8
"",NA,2020-04-24,-72,-40,-86,-80,-47,24,"ARE",-65
"",NA,2020-04-25,-62,-32,-77,-74,-41,25,"ARE",-57.2
"",NA,2020-04-26,-56,-26,-73,-69,-49,30,"ARE",-54.6
"",NA,2020-04-27,-57,-28,-73,-68,-48,30,"ARE",-54.8
"",NA,2020-04-28,-56,-26,-72,-67,-48,28,"ARE",-53.8
"",NA,2020-04-29,-55,-24,-72,-67,-47,29,"ARE",-53
"",NA,2020-04-30,-57,-26,-71,-66,-47,31,"ARE",-53.4
"",NA,2020-05-01,-66,-36,-83,-73,-41,22,"ARE",-59.8
"",NA,2020-05-02,-56,-26,-72,-66,-34,22,"ARE",-50.8
"",NA,2020-05-03,-51,-22,-68,-65,-45,27,"ARE",-50.2
"",NA,2020-05-04,-52,-24,-68,-65,-45,28,"ARE",-50.8
"",NA,2020-05-05,-53,-23,-68,-64,-45,27,"ARE",-50.6
"",NA,2020-05-06,-51,-20,-67,-62,-44,28,"ARE",-48.8
"",NA,2020-05-07,-53,-23,-68,-63,-44,30,"ARE",-50.2
"",NA,2020-05-08,-63,-35,-81,-72,-38,21,"ARE",-57.8
"",NA,2020-05-09,-53,-25,-70,-63,-31,22,"ARE",-48.4
"",NA,2020-05-10,-48,-19,-66,-61,-42,27,"ARE",-47.2
"",NA,2020-05-11,-51,-22,-66,-61,-43,28,"ARE",-48.6
"",NA,2020-05-12,-50,-20,-66,-61,-43,28,"ARE",-48
"",NA,2020-05-13,-51,-21,-66,-61,-43,28,"ARE",-48.4
"",NA,2020-05-14,-53,-20,-67,-61,-43,29,"ARE",-48.8
"",NA,2020-05-15,-62,-32,-80,-70,-35,21,"ARE",-55.8
"",NA,2020-05-16,-51,-21,-68,-61,-29,21,"ARE",-46
"",NA,2020-05-17,-47,-16,-64,-60,-41,27,"ARE",-45.6
"",NA,2020-05-18,-48,-18,-64,-59,-42,27,"ARE",-46.2
"",NA,2020-05-19,-49,-19,-65,-60,-42,27,"ARE",-47
"",NA,2020-05-20,-53,-22,-67,-61,-44,28,"ARE",-49.4
"",NA,2020-05-21,-53,-20,-69,-61,-43,30,"ARE",-49.2
"",NA,2020-05-22,-59,-27,-81,-69,-33,21,"ARE",-53.8
"",NA,2020-05-23,-52,-17,-73,-66,-47,25,"ARE",-51
"",NA,2020-05-24,-56,-31,-68,-72,-77,36,"ARE",-60.8
"",NA,2020-05-25,-52,-23,-65,-69,-73,34,"ARE",-56.4
"",NA,2020-05-26,-50,-23,-66,-66,-63,31,"ARE",-53.6
"",NA,2020-05-27,-44,-18,-63,-55,-38,23,"ARE",-43.6
"",NA,2020-05-28,-46,-19,-64,-56,-37,25,"ARE",-44.4
"",NA,2020-05-29,-55,-29,-73,-64,-29,19,"ARE",-50
"",NA,2020-05-30,-42,-17,-62,-55,-20,16,"ARE",-39.2
"",NA,2020-05-31,-35,-9,-58,-52,-32,20,"ARE",-37.2
"",NA,2020-06-01,-37,-10,-57,-51,-32,20,"ARE",-37.4
"",NA,2020-06-02,-38,-12,-58,-52,-32,21,"ARE",-38.4
"",NA,2020-06-03,-38,-12,-57,-51,-32,21,"ARE",-38
"",NA,2020-06-04,-41,-14,-60,-52,-31,23,"ARE",-39.6
"",NA,2020-06-05,-49,-23,-68,-61,-26,17,"ARE",-45.4
"",NA,2020-06-06,-39,-15,-60,-54,-18,16,"ARE",-37.2
"",NA,2020-06-07,-35,-9,-56,-51,-30,20,"ARE",-36.2
"",NA,2020-06-08,-37,-13,-56,-50,-29,20,"ARE",-37
"",NA,2020-06-09,-39,-14,-57,-52,-29,20,"ARE",-38.2
"",NA,2020-06-10,-38,-13,-56,-52,-30,20,"ARE",-37.8
"",NA,2020-06-11,-40,-13,-57,-52,-29,22,"ARE",-38.2
"",NA,2020-06-12,-48,-23,-66,-60,-23,16,"ARE",-44
"",NA,2020-02-15,1,-3,-3,4,-1,0,"ARG",-0.4
"",NA,2020-02-16,-6,-6,-14,-2,-4,2,"ARG",-6.4
"",NA,2020-02-17,-10,-8,-23,-2,7,1,"ARG",-7.2
"",NA,2020-02-18,3,3,-2,9,9,-1,"ARG",4.4
"",NA,2020-02-19,1,0,10,8,11,-2,"ARG",6
"",NA,2020-02-20,0,0,-8,7,9,-1,"ARG",1.6
"",NA,2020-02-21,3,4,-9,9,9,-1,"ARG",3.2
"",NA,2020-02-22,6,5,4,7,-1,0,"ARG",4.2
"",NA,2020-02-23,14,8,18,5,-2,0,"ARG",8.6
"",NA,2020-02-24,-10,-16,26,-27,-54,6,"ARG",-16.2
"",NA,2020-02-25,-20,-17,1,-28,-50,7,"ARG",-22.8
"",NA,2020-02-26,1,2,5,9,13,-2,"ARG",6
"",NA,2020-02-27,-1,0,-5,8,12,0,"ARG",2.8
"",NA,2020-02-28,3,2,-8,8,13,-1,"ARG",3.6
"",NA,2020-02-29,5,5,-8,6,2,1,"ARG",2
"",NA,2020-03-01,-3,3,-11,1,-2,2,"ARG",-2.4
"",NA,2020-03-02,1,4,-8,7,16,-1,"ARG",4
"",NA,2020-03-03,0,5,-6,8,16,-1,"ARG",4.6
"",NA,2020-03-04,-1,3,-1,8,18,-2,"ARG",5.4
"",NA,2020-03-05,1,4,-9,10,18,-1,"ARG",4.8
"",NA,2020-03-06,6,8,-7,12,18,-2,"ARG",7.4
"",NA,2020-03-07,5,7,-10,8,3,1,"ARG",2.6
"",NA,2020-03-08,3,4,-12,3,-2,2,"ARG",-0.8
"",NA,2020-03-09,1,5,-9,13,15,-1,"ARG",5
"",NA,2020-03-10,3,8,-9,14,18,-2,"ARG",6.8
"",NA,2020-03-11,-16,-7,-24,-6,15,0,"ARG",-7.6
"",NA,2020-03-12,-4,8,-16,10,18,-1,"ARG",3.2
"",NA,2020-03-13,-5,10,-17,7,18,-1,"ARG",2.6
"",NA,2020-03-14,-19,5,-40,-19,-4,7,"ARG",-15.4
"",NA,2020-03-15,-29,17,-44,-17,-10,9,"ARG",-16.6
"",NA,2020-03-16,-27,8,-39,-17,1,6,"ARG",-14.8
"",NA,2020-03-17,-41,-11,-54,-32,-12,11,"ARG",-30
"",NA,2020-03-18,-43,-11,-49,-35,-19,12,"ARG",-31.4
"",NA,2020-03-19,-42,5,-55,-35,-24,13,"ARG",-30.2
"",NA,2020-03-20,-78,-40,-80,-72,-61,29,"ARG",-66.2
"",NA,2020-03-21,-83,-49,-85,-75,-57,28,"ARG",-69.8
"",NA,2020-03-22,-87,-61,-90,-81,-58,27,"ARG",-75.4
"",NA,2020-03-23,-88,-64,-88,-85,-79,32,"ARG",-80.8
"",NA,2020-03-24,-88,-64,-88,-85,-79,31,"ARG",-80.8
"",NA,2020-03-25,-82,-50,-82,-77,-68,28,"ARG",-71.8
"",NA,2020-03-26,-83,-52,-84,-77,-68,30,"ARG",-72.8
"",NA,2020-03-27,-81,-49,-82,-75,-67,32,"ARG",-70.8
"",NA,2020-03-28,-82,-48,-84,-75,-59,29,"ARG",-69.6
"",NA,2020-03-29,-86,-61,-89,-80,-57,27,"ARG",-74.6
"",NA,2020-03-30,-81,-51,-83,-77,-68,28,"ARG",-72
"",NA,2020-03-31,-85,-59,-85,-82,-76,30,"ARG",-77.4
"",NA,2020-04-01,-79,-46,-79,-75,-64,27,"ARG",-68.6
"",NA,2020-04-02,-79,-47,-81,-74,-64,29,"ARG",-69
"",NA,2020-04-03,-77,-41,-78,-71,-62,31,"ARG",-65.8
"",NA,2020-04-04,-77,-41,-81,-71,-54,27,"ARG",-64.8
"",NA,2020-04-05,-83,-54,-87,-76,-52,26,"ARG",-70.4
"",NA,2020-04-06,-75,-41,-77,-70,-60,26,"ARG",-64.6
"",NA,2020-04-07,-82,-30,-72,-64,-59,25,"ARG",-61.4
"",NA,2020-04-08,-82,-28,-69,-63,-58,24,"ARG",-60
"",NA,2020-04-09,-83,-30,-75,-67,-63,27,"ARG",-63.6
"",NA,2020-04-10,-90,-58,-85,-79,-76,35,"ARG",-77.6
"",NA,2020-04-11,-84,-34,-80,-67,-52,27,"ARG",-63.4
"",NA,2020-04-12,-87,-51,-86,-74,-49,25,"ARG",-69.4
"",NA,2020-04-13,-83,-40,-74,-67,-55,25,"ARG",-63.8
"",NA,2020-04-14,-81,-31,-70,-63,-54,24,"ARG",-59.8
"",NA,2020-04-15,-81,-31,-70,-62,-53,24,"ARG",-59.4
"",NA,2020-04-16,-83,-31,-92,-61,-53,26,"ARG",-64
"",NA,2020-04-17,-83,-29,-92,-61,-52,28,"ARG",-63.4
"",NA,2020-04-18,-85,-36,-94,-65,-45,26,"ARG",-65
"",NA,2020-04-19,-89,-53,-95,-73,-48,25,"ARG",-71.6
"",NA,2020-04-20,-83,-37,-92,-62,-49,24,"ARG",-64.6
"",NA,2020-04-21,-82,-34,-92,-61,-50,23,"ARG",-63.8
"",NA,2020-04-22,-83,-34,-91,-61,-49,23,"ARG",-63.6
"",NA,2020-04-23,-83,-35,-92,-62,-49,24,"ARG",-64.2
"",NA,2020-04-24,-83,-34,-92,-63,-48,27,"ARG",-64
"",NA,2020-04-25,-86,-39,-94,-68,-44,26,"ARG",-66.2
"",NA,2020-04-26,-88,-52,-95,-72,-47,25,"ARG",-70.8
"",NA,2020-04-27,-84,-40,-93,-64,-47,24,"ARG",-65.6
"",NA,2020-04-28,-84,-41,-92,-68,-49,20,"ARG",-66.8
"",NA,2020-04-29,-80,-27,-90,-57,-44,21,"ARG",-59.6
"",NA,2020-04-30,-75,-20,-90,-56,-44,22,"ARG",-57
"",NA,2020-05-01,-90,-71,-94,-78,-73,33,"ARG",-81.2
"",NA,2020-05-02,-79,-26,-93,-60,-39,24,"ARG",-59.4
"",NA,2020-05-03,-86,-48,-95,-71,-42,24,"ARG",-68.4
"",NA,2020-05-04,-77,-32,-91,-61,-42,21,"ARG",-60.6
"",NA,2020-05-05,-76,-28,-90,-58,-43,21,"ARG",-59
"",NA,2020-05-06,-75,-25,-89,-55,-40,20,"ARG",-56.8
"",NA,2020-05-07,-73,-23,-89,-55,-40,21,"ARG",-56
"",NA,2020-05-08,-72,-18,-89,-53,-38,23,"ARG",-54
"",NA,2020-05-09,-75,-20,-91,-53,-31,21,"ARG",-54
"",NA,2020-05-10,-82,-41,-93,-65,-35,21,"ARG",-63.2
"",NA,2020-05-11,-71,-24,-88,-53,-36,19,"ARG",-54.4
"",NA,2020-05-12,-70,-21,-88,-51,-36,19,"ARG",-53.2
"",NA,2020-05-13,-70,-22,-87,-52,-35,19,"ARG",-53.2
"",NA,2020-05-14,-70,-23,-88,-53,-35,18,"ARG",-53.8
"",NA,2020-05-15,-70,-18,-88,-52,-34,22,"ARG",-52.4
"",NA,2020-05-16,-72,-19,-89,-51,-27,20,"ARG",-51.6
"",NA,2020-05-17,-80,-40,-91,-63,-30,20,"ARG",-60.8
"",NA,2020-05-18,-69,-24,-88,-53,-32,18,"ARG",-53.2
"",NA,2020-05-19,-68,-22,-87,-52,-33,18,"ARG",-52.4
"",NA,2020-05-20,-69,-24,-86,-54,-33,18,"ARG",-53.2
"",NA,2020-05-21,-71,-27,-88,-57,-35,21,"ARG",-55.6
"",NA,2020-05-22,-70,-22,-88,-55,-33,22,"ARG",-53.6
"",NA,2020-05-23,-70,-16,-89,-51,-24,20,"ARG",-50
"",NA,2020-05-24,-79,-35,-90,-62,-29,20,"ARG",-59
"",NA,2020-05-25,-83,-53,-90,-73,-65,25,"ARG",-72.8
"",NA,2020-05-26,-67,-22,-86,-53,-30,17,"ARG",-51.6
"",NA,2020-05-27,-68,-22,-84,-54,-30,18,"ARG",-51.6
"",NA,2020-05-28,-68,-23,-86,-53,-30,19,"ARG",-52
"",NA,2020-05-29,-67,-18,-86,-52,-29,21,"ARG",-50.4
"",NA,2020-05-30,-71,-19,-89,-54,-22,20,"ARG",-51
"",NA,2020-05-31,-79,-39,-90,-65,-27,20,"ARG",-60
"",NA,2020-06-01,-67,-24,-87,-54,-29,18,"ARG",-52.2
"",NA,2020-06-02,-66,-20,-85,-52,-29,17,"ARG",-50.4
"",NA,2020-06-03,-67,-21,-85,-53,-28,17,"ARG",-50.8
"",NA,2020-06-04,-67,-21,-86,-53,-29,18,"ARG",-51.2
"",NA,2020-06-05,-65,-16,-85,-52,-28,20,"ARG",-49.2
"",NA,2020-06-06,-66,-12,-86,-50,-19,18,"ARG",-46.6
"",NA,2020-06-07,-75,-33,-88,-61,-22,18,"ARG",-55.8
"",NA,2020-06-08,-62,-17,-84,-51,-26,17,"ARG",-48
"",NA,2020-06-09,-61,-16,-83,-49,-26,16,"ARG",-47
"",NA,2020-06-10,-60,-14,-80,-49,-25,16,"ARG",-45.6
"",NA,2020-06-11,-60,-15,-82,-48,-26,17,"ARG",-46.2
"",NA,2020-06-12,-59,-11,-82,-48,-24,18,"ARG",-44.8
"",NA,2020-02-15,-6,-1,-6,-1,0,3,"ATG",-2.8
"",NA,2020-02-16,-7,-2,0,3,3,NA,"ATG",-0.6
"",NA,2020-02-17,0,-3,3,-3,0,3,"ATG",-0.6
"",NA,2020-02-18,-1,-6,3,5,5,1,"ATG",1.2
"",NA,2020-02-19,-2,-1,1,0,2,1,"ATG",0
"",NA,2020-02-20,1,-2,0,-2,-1,1,"ATG",-0.8
"",NA,2020-02-21,-2,1,2,-2,-9,3,"ATG",-2
"",NA,2020-02-22,-5,0,7,-4,5,0,"ATG",0.6
"",NA,2020-02-23,1,3,14,-7,-1,NA,"ATG",2
"",NA,2020-02-24,-6,1,-1,-5,1,1,"ATG",-2
"",NA,2020-02-25,1,0,1,-3,2,1,"ATG",0.2
"",NA,2020-02-26,-5,1,-3,-10,2,2,"ATG",-3
"",NA,2020-02-27,2,1,0,2,0,1,"ATG",1
"",NA,2020-02-28,4,4,5,13,3,0,"ATG",5.8
"",NA,2020-02-29,5,7,7,8,6,-1,"ATG",6.6
"",NA,2020-03-01,3,9,12,9,2,NA,"ATG",7
"",NA,2020-03-02,8,8,8,11,2,0,"ATG",7.4
"",NA,2020-03-03,6,5,3,-1,3,1,"ATG",3.2
"",NA,2020-03-04,3,4,4,1,2,0,"ATG",2.8
"",NA,2020-03-05,5,4,3,0,2,2,"ATG",2.8
"",NA,2020-03-06,0,8,-1,5,5,0,"ATG",3.4
"",NA,2020-03-07,1,6,5,6,7,0,"ATG",5
"",NA,2020-03-08,3,2,13,3,1,NA,"ATG",4.4
"",NA,2020-03-09,-4,4,1,-3,2,1,"ATG",0
"",NA,2020-03-10,5,4,1,0,4,1,"ATG",2.8
"",NA,2020-03-11,-2,9,2,-7,5,0,"ATG",1.4
"",NA,2020-03-12,7,14,6,-5,2,1,"ATG",4.8
"",NA,2020-03-13,0,19,0,4,5,0,"ATG",5.6
"",NA,2020-03-14,-11,2,-4,-10,1,4,"ATG",-4.4
"",NA,2020-03-15,-12,-2,-10,-10,-7,NA,"ATG",-8.2
"",NA,2020-03-16,-15,-5,-8,-10,-15,9,"ATG",-10.6
"",NA,2020-03-17,-19,-7,-16,-18,-15,11,"ATG",-15
"",NA,2020-03-18,-20,-9,-14,-19,-19,10,"ATG",-16.2
"",NA,2020-03-19,-18,-3,-15,-20,-21,12,"ATG",-15.4
"",NA,2020-03-20,-19,-2,-18,-18,-20,13,"ATG",-15.4
"",NA,2020-03-21,-24,0,-17,-26,-13,NA,"ATG",-16
"",NA,2020-03-22,-38,-18,-29,-39,-22,NA,"ATG",-29.2
"",NA,2020-03-23,-24,-14,-22,-27,-26,14,"ATG",-22.6
"",NA,2020-03-24,-29,-9,-31,-30,-28,17,"ATG",-25.4
"",NA,2020-03-25,-23,-5,-24,-35,-27,14,"ATG",-22.8
"",NA,2020-03-26,-25,-8,-25,-31,-31,17,"ATG",-24
"",NA,2020-03-27,-22,2,-22,-36,-29,17,"ATG",-21.4
"",NA,2020-03-28,-35,-7,-29,-54,-37,NA,"ATG",-32.4
"",NA,2020-03-29,-46,-21,-30,-67,-48,NA,"ATG",-42.4
"",NA,2020-03-30,-39,-15,-29,-47,-44,23,"ATG",-34.8
"",NA,2020-03-31,-32,3,-27,-51,-48,22,"ATG",-31
"",NA,2020-04-01,-25,15,-19,-49,-53,16,"ATG",-26.2
"",NA,2020-04-02,-87,-75,-75,-89,-82,NA,"ATG",-81.6
"",NA,2020-04-03,-86,-68,-70,-86,-81,NA,"ATG",-78.2
"",NA,2020-04-04,-82,-63,-67,-86,-73,NA,"ATG",-74.2
"",NA,2020-04-05,-78,-55,-65,-83,-66,NA,"ATG",-69.4
"",NA,2020-04-06,-80,-59,-61,-84,-80,NA,"ATG",-72.8
"",NA,2020-04-07,-78,-53,-61,-84,-79,NA,"ATG",-71
"",NA,2020-04-08,-78,-50,-61,-82,-79,NA,"ATG",-70
"",NA,2020-04-09,-66,-34,-57,-74,-76,NA,"ATG",-61.4
"",NA,2020-04-10,-95,-95,-80,-94,-91,NA,"ATG",-91
"",NA,2020-04-11,-70,-45,-56,-83,-68,NA,"ATG",-64.4
"",NA,2020-04-12,-74,-52,-60,-83,-65,NA,"ATG",-66.8
"",NA,2020-04-13,-85,-69,-62,-90,-86,NA,"ATG",-78.4
"",NA,2020-04-14,-74,-52,-59,-81,-75,NA,"ATG",-68.2
"",NA,2020-04-15,-68,-46,-59,-77,-73,NA,"ATG",-64.6
"",NA,2020-04-16,-67,-48,-55,-78,-73,NA,"ATG",-64.2
"",NA,2020-04-17,-67,-47,-55,-74,-69,NA,"ATG",-62.4
"",NA,2020-04-18,-72,-50,-54,-65,-63,NA,"ATG",-60.8
"",NA,2020-04-19,-69,-50,-55,-79,-59,NA,"ATG",-62.4
"",NA,2020-04-20,-68,-50,-49,-74,-68,NA,"ATG",-61.8
"",NA,2020-04-21,-66,-50,-53,-73,-69,NA,"ATG",-62.2
"",NA,2020-04-22,-65,-49,-53,-73,-66,NA,"ATG",-61.2
"",NA,2020-04-23,-55,-33,-39,-72,-63,NA,"ATG",-52.4
"",NA,2020-04-24,-55,-36,-40,-64,-59,NA,"ATG",-50.8
"",NA,2020-04-25,-57,-40,-38,-63,-54,NA,"ATG",-50.4
"",NA,2020-04-26,-62,-43,-42,-77,-53,NA,"ATG",-55.4
"",NA,2020-04-27,-51,-39,-39,-66,-56,31,"ATG",-50.2
"",NA,2020-04-28,-53,-36,-40,-67,-56,27,"ATG",-50.4
"",NA,2020-04-29,-49,-31,-38,-68,-55,29,"ATG",-48.2
"",NA,2020-04-30,-42,-28,-39,-70,-55,29,"ATG",-46.8
"",NA,2020-05-01,-45,-30,-35,-61,-52,29,"ATG",-44.6
"",NA,2020-05-02,-49,-32,-32,-63,-47,NA,"ATG",-44.6
"",NA,2020-05-03,-56,-32,-41,-78,-50,NA,"ATG",-51.4
"",NA,2020-05-04,-71,-56,-40,-88,-82,NA,"ATG",-67.4
"",NA,2020-05-05,-42,-27,-34,-65,-51,28,"ATG",-43.8
"",NA,2020-05-06,-40,-20,-27,-61,-49,29,"ATG",-39.4
"",NA,2020-05-07,-39,-26,-31,-63,-51,31,"ATG",-42
"",NA,2020-05-08,-39,-23,-26,-56,-48,28,"ATG",-38.4
"",NA,2020-05-09,-41,-25,-25,-58,-45,NA,"ATG",-38.8
"",NA,2020-05-10,-46,-28,-28,-71,-44,NA,"ATG",-43.4
"",NA,2020-05-11,-39,-30,-29,-63,-47,27,"ATG",-41.6
"",NA,2020-05-12,-39,-28,-31,-63,-46,26,"ATG",-41.4
"",NA,2020-05-13,-42,-29,-28,-63,-46,26,"ATG",-41.6
"",NA,2020-05-14,-37,-23,-23,-60,-47,25,"ATG",-38
"",NA,2020-05-15,-34,-21,-19,-53,-43,26,"ATG",-34
"",NA,2020-05-16,-39,-23,-18,-52,-38,NA,"ATG",-34
"",NA,2020-05-17,-40,-31,-16,-67,-40,NA,"ATG",-38.8
"",NA,2020-05-18,-35,-25,-20,-52,-41,23,"ATG",-34.6
"",NA,2020-05-19,-37,-23,-24,-59,-42,27,"ATG",-37
"",NA,2020-05-20,-37,-22,-22,-58,-40,24,"ATG",-35.8
"",NA,2020-05-21,-36,-21,-22,-59,-40,26,"ATG",-35.6
"",NA,2020-05-22,-35,-20,-18,-48,-37,22,"ATG",-31.6
"",NA,2020-05-23,-37,-18,-16,-52,-35,NA,"ATG",-31.6
"",NA,2020-05-24,-35,-29,-10,-70,-41,NA,"ATG",-37
"",NA,2020-05-25,-34,-24,-16,-48,-37,22,"ATG",-31.8
"",NA,2020-05-26,-35,-25,-23,-56,-35,23,"ATG",-34.8
"",NA,2020-05-27,-33,-20,-19,-55,-35,22,"ATG",-32.4
"",NA,2020-05-28,-30,-18,-22,-55,-37,22,"ATG",-32.4
"",NA,2020-05-29,-27,-12,-14,-45,-33,22,"ATG",-26.2
"",NA,2020-05-30,-28,-12,-8,-42,-30,NA,"ATG",-24
"",NA,2020-05-31,-36,-18,-11,-69,-36,NA,"ATG",-34
"",NA,2020-06-01,-60,-44,-19,-83,-76,NA,"ATG",-56.4
"",NA,2020-06-02,-23,-15,-20,-49,-31,20,"ATG",-27.6
"",NA,2020-06-03,-26,-17,-21,-51,-32,18,"ATG",-29.4
"",NA,2020-06-04,-28,-15,-24,-51,-32,20,"ATG",-30
"",NA,2020-06-05,-30,-16,-16,-47,-29,19,"ATG",-27.6
"",NA,2020-06-06,-35,-18,-15,-44,-26,NA,"ATG",-27.6
"",NA,2020-06-07,-35,-24,-5,-60,-29,NA,"ATG",-30.6
"",NA,2020-06-08,-31,-23,-15,-42,-32,18,"ATG",-28.6
"",NA,2020-06-09,-36,-22,-24,-47,-31,20,"ATG",-32
"",NA,2020-06-10,-34,-25,-24,-52,-31,21,"ATG",-33.2
"",NA,2020-06-11,-30,-19,-17,-49,-33,20,"ATG",-29.6
"",NA,2020-06-12,-26,-15,-10,-43,-30,18,"ATG",-24.8
"",NA,2020-02-15,4,3,-2,3,3,0,"AUS",2.2
"",NA,2020-02-16,3,5,9,3,-1,0,"AUS",3.8
"",NA,2020-02-17,-1,0,-6,7,17,-2,"AUS",3.4
"",NA,2020-02-18,-3,-2,-13,7,14,-1,"AUS",0.6
"",NA,2020-02-19,-1,-1,-6,8,13,-1,"AUS",2.6
"",NA,2020-02-20,0,1,5,9,13,-2,"AUS",5.6
"",NA,2020-02-21,3,4,-1,12,16,-3,"AUS",6.8
"",NA,2020-02-22,5,4,10,8,3,-1,"AUS",6
"",NA,2020-02-23,3,4,9,4,-2,0,"AUS",3.6
"",NA,2020-02-24,-1,1,-10,8,17,-1,"AUS",3
"",NA,2020-02-25,-3,-1,-8,10,15,-1,"AUS",2.6
"",NA,2020-02-26,-1,0,-5,10,14,-1,"AUS",3.6
"",NA,2020-02-27,0,1,-2,10,14,-1,"AUS",4.6
"",NA,2020-02-28,4,6,0,14,17,-3,"AUS",8.2
"",NA,2020-02-29,6,6,18,11,4,-1,"AUS",9
"",NA,2020-03-01,4,7,20,6,-1,0,"AUS",7.2
"",NA,2020-03-02,0,5,-1,6,10,0,"AUS",4
"",NA,2020-03-03,-2,7,-14,9,15,-1,"AUS",3
"",NA,2020-03-04,0,12,-15,7,14,-1,"AUS",3.6
"",NA,2020-03-05,-2,9,-19,6,13,0,"AUS",1.4
"",NA,2020-03-06,3,14,-6,9,16,-2,"AUS",7.2
"",NA,2020-03-07,3,12,10,3,2,0,"AUS",6
"",NA,2020-03-08,3,8,14,0,-2,0,"AUS",4.6
"",NA,2020-03-09,-3,3,5,-9,-14,4,"AUS",-3.6
"",NA,2020-03-10,-2,9,-11,6,13,-1,"AUS",3
"",NA,2020-03-11,-1,8,-2,6,14,-1,"AUS",5
"",NA,2020-03-12,-1,11,2,6,13,-1,"AUS",6.2
"",NA,2020-03-13,1,17,-8,5,14,-1,"AUS",5.8
"",NA,2020-03-14,-1,20,-15,-10,3,2,"AUS",-0.6
