"","date","distancing_bin","lockdown_bin","lockdown_n","distancing_n","days_rel_lockdown","days_rel_distancing","country_id"
"13165",2020-04-26,0,0,0,0,NA,NA,"LCA"
"13166",2020-04-27,0,0,0,0,NA,NA,"LCA"
"13167",2020-04-28,0,0,0,0,NA,NA,"LCA"
"13168",2020-04-29,0,0,0,0,NA,NA,"LCA"
"13169",2020-04-30,0,0,0,0,NA,NA,"LCA"
"13170",2020-05-01,0,0,0,0,NA,NA,"LCA"
"13171",2020-05-02,0,0,0,0,NA,NA,"LCA"
"13172",2020-05-03,0,0,0,0,NA,NA,"LCA"
"13173",2020-05-04,0,0,0,0,NA,NA,"LCA"
"13174",2020-05-05,0,0,0,0,NA,NA,"LCA"
"13175",2020-05-06,0,0,0,0,NA,NA,"LCA"
"13176",2020-05-07,0,0,0,0,NA,NA,"LCA"
"13177",2020-05-08,0,0,0,0,NA,NA,"LCA"
"13178",2020-05-09,0,0,0,0,NA,NA,"LCA"
"13179",2020-05-10,0,0,0,0,NA,NA,"LCA"
"13180",2020-05-11,0,0,0,0,NA,NA,"LCA"
"13181",2020-05-12,0,0,0,0,NA,NA,"LCA"
"13182",2020-05-13,0,0,0,0,NA,NA,"LCA"
"13183",2020-03-13,0,0,0,0,NA,NA,"VCT"
"13184",2020-03-25,0,0,0,0,NA,NA,"VCT"
"13185",2020-03-26,0,0,0,0,NA,NA,"VCT"
"13186",2020-03-27,0,0,0,0,NA,NA,"VCT"
"13187",2020-03-28,0,0,0,0,NA,NA,"VCT"
"13188",2020-03-29,0,0,0,0,NA,NA,"VCT"
"13189",2020-03-30,0,0,0,0,NA,NA,"VCT"
"13190",2020-03-31,0,0,0,0,NA,NA,"VCT"
"13191",2020-04-01,0,0,0,0,NA,NA,"VCT"
"13192",2020-04-02,0,0,0,0,NA,NA,"VCT"
"13193",2020-04-03,0,0,0,0,NA,NA,"VCT"
"13194",2020-04-04,0,0,0,0,NA,NA,"VCT"
"13195",2020-04-05,0,0,0,0,NA,NA,"VCT"
"13196",2020-04-06,0,0,0,0,NA,NA,"VCT"
"13197",2020-04-07,0,0,0,0,NA,NA,"VCT"
"13198",2020-04-08,0,0,0,0,NA,NA,"VCT"
"13199",2020-04-09,0,0,0,0,NA,NA,"VCT"
"13200",2020-04-10,0,0,0,0,NA,NA,"VCT"
"13201",2020-04-11,0,0,0,0,NA,NA,"VCT"
"13202",2020-04-12,0,0,0,0,NA,NA,"VCT"
"13203",2020-04-13,0,0,0,0,NA,NA,"VCT"
"13204",2020-04-14,0,0,0,0,NA,NA,"VCT"
"13205",2020-04-15,0,0,0,0,NA,NA,"VCT"
"13206",2020-04-16,0,0,0,0,NA,NA,"VCT"
"13207",2020-04-17,0,0,0,0,NA,NA,"VCT"
"13208",2020-04-18,0,0,0,0,NA,NA,"VCT"
"13209",2020-04-19,0,0,0,0,NA,NA,"VCT"
"13210",2020-04-20,0,0,0,0,NA,NA,"VCT"
"13211",2020-04-21,0,0,0,0,NA,NA,"VCT"
"13212",2020-04-22,0,0,0,0,NA,NA,"VCT"
"13213",2020-04-23,0,0,0,0,NA,NA,"VCT"
"13214",2020-04-24,0,0,0,0,NA,NA,"VCT"
"13215",2020-04-25,0,0,0,0,NA,NA,"VCT"
"13216",2020-04-26,0,0,0,0,NA,NA,"VCT"
"13217",2020-04-27,0,0,0,0,NA,NA,"VCT"
"13218",2020-04-28,0,0,0,0,NA,NA,"VCT"
"13219",2020-04-29,0,0,0,0,NA,NA,"VCT"
"13220",2020-04-30,0,0,0,0,NA,NA,"VCT"
"13221",2020-05-01,0,0,0,0,NA,NA,"VCT"
"13222",2020-05-02,0,0,0,0,NA,NA,"VCT"
"13223",2020-05-03,0,0,0,0,NA,NA,"VCT"
"13224",2020-05-04,0,0,0,0,NA,NA,"VCT"
"13225",2020-05-05,0,0,0,0,NA,NA,"VCT"
"13226",2020-05-06,0,0,0,0,NA,NA,"VCT"
"13227",2020-05-07,0,0,0,0,NA,NA,"VCT"
"13228",2020-05-08,0,0,0,0,NA,NA,"VCT"
"13229",2020-05-09,0,0,0,0,NA,NA,"VCT"
"13230",2020-05-10,0,0,0,0,NA,NA,"VCT"
"13231",2020-05-11,0,0,0,0,NA,NA,"VCT"
"13232",2020-05-12,0,0,0,0,NA,NA,"VCT"
"13233",2020-05-13,0,0,0,0,NA,NA,"VCT"
"13234",2019-12-31,0,0,0,0,NA,NA,"SMR"
"13235",2020-01-01,0,0,0,0,NA,NA,"SMR"
"13236",2020-01-02,0,0,0,0,NA,NA,"SMR"
"13237",2020-01-03,0,0,0,0,NA,NA,"SMR"
"13238",2020-01-04,0,0,0,0,NA,NA,"SMR"
"13239",2020-01-05,0,0,0,0,NA,NA,"SMR"
"13240",2020-01-06,0,0,0,0,NA,NA,"SMR"
"13241",2020-01-07,0,0,0,0,NA,NA,"SMR"
"13242",2020-01-08,0,0,0,0,NA,NA,"SMR"
"13243",2020-01-09,0,0,0,0,NA,NA,"SMR"
"13244",2020-01-10,0,0,0,0,NA,NA,"SMR"
"13245",2020-01-11,0,0,0,0,NA,NA,"SMR"
"13246",2020-01-12,0,0,0,0,NA,NA,"SMR"
"13247",2020-01-13,0,0,0,0,NA,NA,"SMR"
"13248",2020-01-14,0,0,0,0,NA,NA,"SMR"
"13249",2020-01-15,0,0,0,0,NA,NA,"SMR"
"13250",2020-01-16,0,0,0,0,NA,NA,"SMR"
"13251",2020-01-17,0,0,0,0,NA,NA,"SMR"
"13252",2020-01-18,0,0,0,0,NA,NA,"SMR"
"13253",2020-01-19,0,0,0,0,NA,NA,"SMR"
"13254",2020-01-20,0,0,0,0,NA,NA,"SMR"
"13255",2020-01-21,0,0,0,0,NA,NA,"SMR"
"13256",2020-01-22,0,0,0,0,NA,NA,"SMR"
"13257",2020-01-23,0,0,0,0,NA,NA,"SMR"
"13258",2020-01-24,0,0,0,0,NA,NA,"SMR"
"13259",2020-01-25,0,0,0,0,NA,NA,"SMR"
"13260",2020-01-26,0,0,0,0,NA,NA,"SMR"
"13261",2020-01-27,0,0,0,0,NA,NA,"SMR"
"13262",2020-01-28,0,0,0,0,NA,NA,"SMR"
"13263",2020-01-29,0,0,0,0,NA,NA,"SMR"
"13264",2020-01-30,0,0,0,0,NA,NA,"SMR"
"13265",2020-01-31,0,0,0,0,NA,NA,"SMR"
"13266",2020-02-01,0,0,0,0,NA,NA,"SMR"
"13267",2020-02-02,0,0,0,0,NA,NA,"SMR"
"13268",2020-02-03,0,0,0,0,NA,NA,"SMR"
"13269",2020-02-04,0,0,0,0,NA,NA,"SMR"
"13270",2020-02-05,0,0,0,0,NA,NA,"SMR"
"13271",2020-02-06,0,0,0,0,NA,NA,"SMR"
"13272",2020-02-07,0,0,0,0,NA,NA,"SMR"
"13273",2020-02-08,0,0,0,0,NA,NA,"SMR"
"13274",2020-02-09,0,0,0,0,NA,NA,"SMR"
"13275",2020-02-10,0,0,0,0,NA,NA,"SMR"
"13276",2020-02-11,0,0,0,0,NA,NA,"SMR"
"13277",2020-02-12,0,0,0,0,NA,NA,"SMR"
"13278",2020-02-13,0,0,0,0,NA,NA,"SMR"
"13279",2020-02-14,0,0,0,0,NA,NA,"SMR"
"13280",2020-02-15,0,0,0,0,NA,NA,"SMR"
"13281",2020-02-16,0,0,0,0,NA,NA,"SMR"
"13282",2020-02-17,0,0,0,0,NA,NA,"SMR"
"13283",2020-02-18,0,0,0,0,NA,NA,"SMR"
"13284",2020-02-19,0,0,0,0,NA,NA,"SMR"
"13285",2020-02-20,0,0,0,0,NA,NA,"SMR"
"13286",2020-02-21,0,0,0,0,NA,NA,"SMR"
"13287",2020-02-22,0,0,0,0,NA,NA,"SMR"
"13288",2020-02-23,0,0,0,0,NA,NA,"SMR"
"13289",2020-02-24,0,0,0,0,NA,NA,"SMR"
"13290",2020-02-25,0,0,0,0,NA,NA,"SMR"
"13291",2020-02-26,0,0,0,0,NA,NA,"SMR"
"13292",2020-02-27,0,0,0,0,NA,NA,"SMR"
"13293",2020-02-28,0,0,0,0,NA,NA,"SMR"
"13294",2020-02-29,0,0,0,0,NA,NA,"SMR"
"13295",2020-03-01,0,0,0,0,NA,NA,"SMR"
"13296",2020-03-02,0,0,0,0,NA,NA,"SMR"
"13297",2020-03-04,0,0,0,0,NA,NA,"SMR"
"13298",2020-03-05,0,0,0,0,NA,NA,"SMR"
"13299",2020-03-06,0,0,0,0,NA,NA,"SMR"
"13300",2020-03-07,0,0,0,0,NA,NA,"SMR"
"13301",2020-03-08,0,0,0,0,NA,NA,"SMR"
"13302",2020-03-09,0,0,0,0,NA,NA,"SMR"
"13303",2020-03-10,0,0,0,0,NA,NA,"SMR"
"13304",2020-03-11,0,0,0,0,NA,NA,"SMR"
"13305",2020-03-12,0,0,0,0,NA,NA,"SMR"
"13306",2020-03-13,0,0,0,0,NA,NA,"SMR"
"13307",2020-03-14,0,0,0,0,NA,NA,"SMR"
"13308",2020-03-15,0,0,0,0,NA,NA,"SMR"
"13309",2020-03-16,0,0,0,0,NA,NA,"SMR"
"13310",2020-03-17,0,0,0,0,NA,NA,"SMR"
"13311",2020-03-18,0,0,0,0,NA,NA,"SMR"
"13312",2020-03-19,0,0,0,0,NA,NA,"SMR"
"13313",2020-03-20,0,0,0,0,NA,NA,"SMR"
"13314",2020-03-21,0,0,0,0,NA,NA,"SMR"
"13315",2020-03-22,0,0,0,0,NA,NA,"SMR"
"13316",2020-03-23,0,0,0,0,NA,NA,"SMR"
"13317",2020-03-24,0,0,0,0,NA,NA,"SMR"
"13318",2020-03-25,0,0,0,0,NA,NA,"SMR"
"13319",2020-03-26,0,0,0,0,NA,NA,"SMR"
"13320",2020-03-27,0,0,0,0,NA,NA,"SMR"
"13321",2020-03-28,0,0,0,0,NA,NA,"SMR"
"13322",2020-03-29,0,0,0,0,NA,NA,"SMR"
"13323",2020-03-30,0,0,0,0,NA,NA,"SMR"
"13324",2020-03-31,0,0,0,0,NA,NA,"SMR"
"13325",2020-04-01,0,0,0,0,NA,NA,"SMR"
"13326",2020-04-02,0,0,0,0,NA,NA,"SMR"
"13327",2020-04-03,0,0,0,0,NA,NA,"SMR"
"13328",2020-04-04,0,0,0,0,NA,NA,"SMR"
"13329",2020-04-05,0,0,0,0,NA,NA,"SMR"
"13330",2020-04-06,0,0,0,0,NA,NA,"SMR"
"13331",2020-04-07,0,0,0,0,NA,NA,"SMR"
"13332",2020-04-08,0,0,0,0,NA,NA,"SMR"
"13333",2020-04-09,0,0,0,0,NA,NA,"SMR"
"13334",2020-04-10,0,0,0,0,NA,NA,"SMR"
"13335",2020-04-11,0,0,0,0,NA,NA,"SMR"
"13336",2020-04-12,0,0,0,0,NA,NA,"SMR"
"13337",2020-04-13,0,0,0,0,NA,NA,"SMR"
"13338",2020-04-14,0,0,0,0,NA,NA,"SMR"
"13339",2020-04-15,0,0,0,0,NA,NA,"SMR"
"13340",2020-04-16,0,0,0,0,NA,NA,"SMR"
"13341",2020-04-17,0,0,0,0,NA,NA,"SMR"
"13342",2020-04-18,0,0,0,0,NA,NA,"SMR"
"13343",2020-04-19,0,0,0,0,NA,NA,"SMR"
"13344",2020-04-20,0,0,0,0,NA,NA,"SMR"
"13345",2020-04-21,0,0,0,0,NA,NA,"SMR"
"13346",2020-04-22,0,0,0,0,NA,NA,"SMR"
"13347",2020-04-23,0,0,0,0,NA,NA,"SMR"
"13348",2020-04-24,0,0,0,0,NA,NA,"SMR"
"13349",2020-04-25,0,0,0,0,NA,NA,"SMR"
"13350",2020-04-26,0,0,0,0,NA,NA,"SMR"
"13351",2020-04-27,0,0,0,0,NA,NA,"SMR"
"13352",2020-04-28,0,0,0,0,NA,NA,"SMR"
"13353",2020-04-29,0,0,0,0,NA,NA,"SMR"
"13354",2020-04-30,0,0,0,0,NA,NA,"SMR"
"13355",2020-05-01,0,0,0,0,NA,NA,"SMR"
"13356",2020-05-02,0,0,0,0,NA,NA,"SMR"
"13357",2020-05-03,0,0,0,0,NA,NA,"SMR"
"13358",2020-05-04,0,0,0,0,NA,NA,"SMR"
"13359",2020-05-05,0,0,0,0,NA,NA,"SMR"
"13360",2020-05-06,0,0,0,0,NA,NA,"SMR"
"13361",2020-05-07,0,0,0,0,NA,NA,"SMR"
"13362",2020-05-08,0,0,0,0,NA,NA,"SMR"
"13363",2020-05-09,0,0,0,0,NA,NA,"SMR"
"13364",2020-05-10,0,0,0,0,NA,NA,"SMR"
"13365",2020-05-11,0,0,0,0,NA,NA,"SMR"
"13366",2020-05-12,0,0,0,0,NA,NA,"SMR"
"13367",2020-05-13,0,0,0,0,NA,NA,"SMR"
"13368",2020-04-09,0,0,0,0,NA,NA,"STP"
"13369",2020-04-10,0,0,0,0,NA,NA,"STP"
"13370",2020-04-11,0,0,0,0,NA,NA,"STP"
"13371",2020-04-12,0,0,0,0,NA,NA,"STP"
"13372",2020-04-13,0,0,0,0,NA,NA,"STP"
"13373",2020-04-14,0,0,0,0,NA,NA,"STP"
"13374",2020-04-15,0,0,0,0,NA,NA,"STP"
"13375",2020-04-16,0,0,0,0,NA,NA,"STP"
"13376",2020-04-17,0,0,0,0,NA,NA,"STP"
"13377",2020-04-18,0,0,0,0,NA,NA,"STP"
"13378",2020-04-19,0,0,0,0,NA,NA,"STP"
"13379",2020-04-20,0,0,0,0,NA,NA,"STP"
"13380",2020-04-21,0,0,0,0,NA,NA,"STP"
"13381",2020-04-22,0,0,0,0,NA,NA,"STP"
"13382",2020-04-23,0,0,0,0,NA,NA,"STP"
"13383",2020-04-24,0,0,0,0,NA,NA,"STP"
"13384",2020-04-25,0,0,0,0,NA,NA,"STP"
"13385",2020-04-26,0,0,0,0,NA,NA,"STP"
"13386",2020-04-27,0,0,0,0,NA,NA,"STP"
"13387",2020-04-28,0,0,0,0,NA,NA,"STP"
"13388",2020-04-29,0,0,0,0,NA,NA,"STP"
"13389",2020-04-30,0,0,0,0,NA,NA,"STP"
"13390",2020-05-01,0,0,0,0,NA,NA,"STP"
"13391",2020-05-02,0,0,0,0,NA,NA,"STP"
"13392",2020-05-03,0,0,0,0,NA,NA,"STP"
"13393",2020-05-04,0,0,0,0,NA,NA,"STP"
"13394",2020-05-05,0,0,0,0,NA,NA,"STP"
"13395",2020-05-06,0,0,0,0,NA,NA,"STP"
"13396",2020-05-07,0,0,0,0,NA,NA,"STP"
"13397",2020-05-08,0,0,0,0,NA,NA,"STP"
"13398",2020-05-09,0,0,0,0,NA,NA,"STP"
"13399",2020-05-10,0,0,0,0,NA,NA,"STP"
"13400",2020-05-11,0,0,0,0,NA,NA,"STP"
"13401",2020-05-12,0,0,0,0,NA,NA,"STP"
"13402",2020-05-13,0,0,0,0,NA,NA,"STP"
"13403",2020-03-03,0,0,0,0,NA,NA,"SAU"
"13404",2020-03-06,0,0,0,0,NA,NA,"SAU"
"13405",2020-03-08,0,0,0,0,NA,NA,"SAU"
"13406",2020-03-09,0,0,0,0,NA,NA,"SAU"
"13407",2020-03-10,0,0,0,0,NA,NA,"SAU"
"13408",2020-03-11,0,0,0,0,NA,NA,"SAU"
"13409",2020-03-12,0,0,0,0,NA,NA,"SAU"
"13410",2020-03-13,0,0,0,0,NA,NA,"SAU"
"13411",2020-03-14,0,0,0,0,NA,NA,"SAU"
"13412",2020-03-15,0,0,0,0,NA,NA,"SAU"
"13413",2020-03-16,0,0,0,0,NA,NA,"SAU"
"13414",2020-03-17,0,0,0,0,NA,NA,"SAU"
"13415",2020-03-18,0,0,0,0,NA,NA,"SAU"
"13416",2020-03-19,0,0,0,0,NA,NA,"SAU"
"13417",2020-03-20,0,0,0,0,NA,NA,"SAU"
"13418",2020-03-21,0,0,0,0,NA,NA,"SAU"
"13419",2020-03-22,0,0,0,0,NA,NA,"SAU"
"13420",2020-03-23,0,0,0,0,NA,NA,"SAU"
"13421",2020-03-24,0,0,0,0,NA,NA,"SAU"
"13422",2020-03-25,0,0,0,0,NA,NA,"SAU"
"13423",2020-03-26,0,0,0,0,NA,NA,"SAU"
"13424",2020-03-27,0,0,0,0,NA,NA,"SAU"
"13425",2020-03-28,0,0,0,0,NA,NA,"SAU"
"13426",2020-03-29,0,0,0,0,NA,NA,"SAU"
"13427",2020-03-30,0,0,0,0,NA,NA,"SAU"
"13428",2020-03-31,0,0,0,0,NA,NA,"SAU"
"13429",2020-04-01,0,0,0,0,NA,NA,"SAU"
"13430",2020-04-02,0,0,0,0,NA,NA,"SAU"
"13431",2020-04-03,0,0,0,0,NA,NA,"SAU"
"13432",2020-04-04,0,0,0,0,NA,NA,"SAU"
"13433",2020-04-05,0,0,0,0,NA,NA,"SAU"
"13434",2020-04-06,0,0,0,0,NA,NA,"SAU"
"13435",2020-04-07,0,0,0,0,NA,NA,"SAU"
"13436",2020-04-08,0,0,0,0,NA,NA,"SAU"
"13437",2020-04-09,0,0,0,0,NA,NA,"SAU"
"13438",2020-04-10,0,0,0,0,NA,NA,"SAU"
"13439",2020-04-11,0,0,0,0,NA,NA,"SAU"
"13440",2020-04-12,0,0,0,0,NA,NA,"SAU"
"13441",2020-04-13,0,0,0,0,NA,NA,"SAU"
"13442",2020-04-14,0,0,0,0,NA,NA,"SAU"
"13443",2020-04-15,0,0,0,0,NA,NA,"SAU"
"13444",2020-04-16,0,0,0,0,NA,NA,"SAU"
"13445",2020-04-17,0,0,0,0,NA,NA,"SAU"
"13446",2020-04-18,0,0,0,0,NA,NA,"SAU"
"13447",2020-04-19,0,0,0,0,NA,NA,"SAU"
"13448",2020-04-20,0,0,0,0,NA,NA,"SAU"
"13449",2020-04-21,0,0,0,0,NA,NA,"SAU"
"13450",2020-04-22,0,0,0,0,NA,NA,"SAU"
"13451",2020-04-23,0,0,0,0,NA,NA,"SAU"
"13452",2020-04-24,0,0,0,0,NA,NA,"SAU"
"13453",2020-04-25,0,0,0,0,NA,NA,"SAU"
"13454",2020-04-26,0,0,0,0,NA,NA,"SAU"
"13455",2020-04-27,0,0,0,0,NA,NA,"SAU"
"13456",2020-04-28,0,0,0,0,NA,NA,"SAU"
"13457",2020-04-29,0,0,0,0,NA,NA,"SAU"
"13458",2020-04-30,0,0,0,0,NA,NA,"SAU"
"13459",2020-05-01,0,0,0,0,NA,NA,"SAU"
"13460",2020-05-02,0,0,0,0,NA,NA,"SAU"
"13461",2020-05-03,0,0,0,0,NA,NA,"SAU"
"13462",2020-05-04,0,0,0,0,NA,NA,"SAU"
"13463",2020-05-05,0,0,0,0,NA,NA,"SAU"
"13464",2020-05-06,0,0,0,0,NA,NA,"SAU"
"13465",2020-05-07,0,0,0,0,NA,NA,"SAU"
"13466",2020-05-08,0,0,0,0,NA,NA,"SAU"
"13467",2020-05-09,0,0,0,0,NA,NA,"SAU"
"13468",2020-05-10,0,0,0,0,NA,NA,"SAU"
"13469",2020-05-11,0,0,0,0,NA,NA,"SAU"
"13470",2020-05-12,0,0,0,0,NA,NA,"SAU"
"13471",2020-05-13,0,0,0,0,NA,NA,"SAU"
"13472",2020-03-03,0,0,0,0,NA,-11,"SEN"
"13473",2020-03-05,0,0,0,0,NA,-9,"SEN"
"13474",2020-03-06,0,0,0,0,NA,-8,"SEN"
"13475",2020-03-13,0,0,0,0,NA,-1,"SEN"
"13476",2020-03-14,1,0,0,2,NA,0,"SEN"
"13477",2020-03-15,1,0,0,2,NA,1,"SEN"
"13478",2020-03-16,1,0,0,3,NA,2,"SEN"
"13479",2020-03-17,1,0,0,3,NA,3,"SEN"
"13480",2020-03-18,1,0,0,3,NA,4,"SEN"
"13481",2020-03-19,1,0,0,3,NA,5,"SEN"
"13482",2020-03-20,1,0,0,3,NA,6,"SEN"
"13483",2020-03-21,1,0,0,3,NA,7,"SEN"
"13484",2020-03-22,1,0,0,3,NA,8,"SEN"
"13485",2020-03-23,1,0,0,3,NA,9,"SEN"
"13486",2020-03-24,1,0,0,3,NA,10,"SEN"
"13487",2020-03-25,1,0,0,3,NA,11,"SEN"
"13488",2020-03-26,1,0,0,3,NA,12,"SEN"
"13489",2020-03-27,1,0,0,4,NA,13,"SEN"
"13490",2020-03-28,1,0,0,4,NA,14,"SEN"
"13491",2020-03-29,1,0,0,4,NA,15,"SEN"
"13492",2020-03-30,1,0,0,4,NA,16,"SEN"
"13493",2020-03-31,1,0,0,4,NA,17,"SEN"
"13494",2020-04-01,1,0,0,4,NA,18,"SEN"
"13495",2020-04-02,1,0,0,4,NA,19,"SEN"
"13496",2020-04-03,1,0,0,4,NA,20,"SEN"
"13497",2020-04-04,1,0,0,4,NA,21,"SEN"
"13498",2020-04-05,1,0,0,4,NA,22,"SEN"
"13499",2020-04-06,1,0,0,4,NA,23,"SEN"
"13500",2020-04-07,1,0,0,4,NA,24,"SEN"
"13501",2020-04-08,1,0,0,4,NA,25,"SEN"
"13502",2020-04-09,1,0,0,4,NA,26,"SEN"
"13503",2020-04-10,1,0,0,4,NA,27,"SEN"
"13504",2020-04-11,1,0,0,4,NA,28,"SEN"
"13505",2020-04-12,1,0,0,4,NA,29,"SEN"
"13506",2020-04-13,1,0,0,4,NA,30,"SEN"
"13507",2020-04-14,1,0,0,4,NA,31,"SEN"
"13508",2020-04-15,1,0,0,4,NA,32,"SEN"
"13509",2020-04-16,1,0,0,4,NA,33,"SEN"
"13510",2020-04-17,1,0,0,4,NA,34,"SEN"
"13511",2020-04-18,1,0,0,4,NA,35,"SEN"
"13512",2020-04-19,1,0,0,4,NA,36,"SEN"
"13513",2020-04-20,1,0,0,4,NA,37,"SEN"
"13514",2020-04-21,1,0,0,4,NA,38,"SEN"
"13515",2020-04-22,1,0,0,4,NA,39,"SEN"
"13516",2020-04-23,1,0,0,4,NA,40,"SEN"
"13517",2020-04-24,1,0,0,4,NA,41,"SEN"
"13518",2020-04-25,1,0,0,4,NA,42,"SEN"
"13519",2020-04-26,1,0,0,4,NA,43,"SEN"
"13520",2020-04-27,1,0,0,4,NA,44,"SEN"
"13521",2020-04-28,1,0,0,4,NA,45,"SEN"
"13522",2020-04-29,1,0,0,4,NA,46,"SEN"
"13523",2020-04-30,1,0,0,4,NA,47,"SEN"
"13524",2020-05-01,1,0,0,4,NA,48,"SEN"
"13525",2020-05-02,1,0,0,4,NA,49,"SEN"
"13526",2020-05-03,1,0,0,4,NA,50,"SEN"
"13527",2020-05-04,1,0,0,4,NA,51,"SEN"
"13528",2020-05-05,1,0,0,4,NA,52,"SEN"
"13529",2020-05-06,1,0,0,4,NA,53,"SEN"
"13530",2020-05-07,1,0,0,4,NA,54,"SEN"
"13531",2020-05-08,1,0,0,4,NA,55,"SEN"
"13532",2020-05-09,1,0,0,4,NA,56,"SEN"
"13533",2020-05-10,1,0,0,4,NA,57,"SEN"
"13534",2020-05-11,1,0,0,4,NA,58,"SEN"
"13535",2020-05-12,1,0,0,4,NA,59,"SEN"
"13536",2020-05-13,1,0,0,4,NA,60,"SEN"
"13537",2020-03-07,0,0,0,0,NA,-10,"SRB"
"13538",2020-03-11,0,0,0,0,NA,-6,"SRB"
"13539",2020-03-12,0,0,0,0,NA,-5,"SRB"
"13540",2020-03-13,0,0,0,0,NA,-4,"SRB"
"13541",2020-03-14,0,0,0,0,NA,-3,"SRB"
"13542",2020-03-15,0,0,0,0,NA,-2,"SRB"
"13543",2020-03-16,0,0,0,0,NA,-1,"SRB"
"13544",2020-03-17,1,0,0,1,NA,0,"SRB"
"13545",2020-03-18,1,0,0,1,NA,1,"SRB"
"13546",2020-03-19,1,0,0,1,NA,2,"SRB"
"13547",2020-03-20,1,0,0,1,NA,3,"SRB"
"13548",2020-03-21,1,0,0,1,NA,4,"SRB"
"13549",2020-03-22,1,0,0,1,NA,5,"SRB"
"13550",2020-03-23,1,0,0,1,NA,6,"SRB"
"13551",2020-03-24,1,0,0,1,NA,7,"SRB"
"13552",2020-03-25,1,0,0,1,NA,8,"SRB"
"13553",2020-03-26,1,0,0,1,NA,9,"SRB"
"13554",2020-03-27,1,0,0,1,NA,10,"SRB"
"13555",2020-03-28,1,0,0,1,NA,11,"SRB"
"13556",2020-03-29,1,0,0,1,NA,12,"SRB"
"13557",2020-03-30,1,0,0,1,NA,13,"SRB"
"13558",2020-03-31,1,0,0,1,NA,14,"SRB"
"13559",2020-04-01,1,0,0,1,NA,15,"SRB"
"13560",2020-04-02,1,0,0,1,NA,16,"SRB"
"13561",2020-04-03,1,0,0,4,NA,17,"SRB"
"13562",2020-04-04,1,0,0,4,NA,18,"SRB"
"13563",2020-04-05,1,0,0,4,NA,19,"SRB"
"13564",2020-04-06,1,0,0,4,NA,20,"SRB"
"13565",2020-04-07,1,0,0,4,NA,21,"SRB"
"13566",2020-04-08,1,0,0,4,NA,22,"SRB"
"13567",2020-04-09,1,0,0,4,NA,23,"SRB"
"13568",2020-04-10,1,0,0,4,NA,24,"SRB"
"13569",2020-04-11,1,0,0,4,NA,25,"SRB"
"13570",2020-04-12,1,0,0,4,NA,26,"SRB"
"13571",2020-04-13,1,0,0,4,NA,27,"SRB"
"13572",2020-04-14,1,0,0,4,NA,28,"SRB"
"13573",2020-04-15,1,0,0,4,NA,29,"SRB"
"13574",2020-04-16,1,0,0,4,NA,30,"SRB"
"13575",2020-04-17,1,0,0,4,NA,31,"SRB"
"13576",2020-04-18,1,0,0,4,NA,32,"SRB"
"13577",2020-04-19,1,0,0,4,NA,33,"SRB"
"13578",2020-04-20,1,0,0,4,NA,34,"SRB"
"13579",2020-04-21,1,0,0,4,NA,35,"SRB"
"13580",2020-04-22,1,0,0,4,NA,36,"SRB"
"13581",2020-04-23,1,0,0,4,NA,37,"SRB"
"13582",2020-04-24,1,0,0,4,NA,38,"SRB"
"13583",2020-04-25,1,0,0,4,NA,39,"SRB"
"13584",2020-04-26,1,0,0,4,NA,40,"SRB"
"13585",2020-04-27,1,0,0,4,NA,41,"SRB"
"13586",2020-04-28,1,0,0,4,NA,42,"SRB"
"13587",2020-04-29,1,0,0,4,NA,43,"SRB"
"13588",2020-04-30,1,0,0,4,NA,44,"SRB"
"13589",2020-05-01,1,0,0,4,NA,45,"SRB"
"13590",2020-05-02,1,0,0,4,NA,46,"SRB"
"13591",2020-05-03,1,0,0,4,NA,47,"SRB"
"13592",2020-05-04,1,0,0,4,NA,48,"SRB"
"13593",2020-05-05,1,0,0,4,NA,49,"SRB"
"13594",2020-05-06,1,0,0,4,NA,50,"SRB"
"13595",2020-05-07,1,0,0,4,NA,51,"SRB"
"13596",2020-05-08,1,0,0,4,NA,52,"SRB"
"13597",2020-05-09,1,0,0,4,NA,53,"SRB"
"13598",2020-05-10,1,0,0,4,NA,54,"SRB"
"13599",2020-05-11,1,0,0,4,NA,55,"SRB"
"13600",2020-05-12,1,0,0,4,NA,56,"SRB"
"13601",2020-05-13,1,0,0,4,NA,57,"SRB"
"13602",2020-03-15,1,0,0,1,-24,0,"SYC"
"13603",2020-03-16,1,0,0,2,-23,1,"SYC"
"13604",2020-03-17,1,0,0,2,-22,2,"SYC"
"13605",2020-03-18,1,0,0,2,-21,3,"SYC"
"13606",2020-03-19,1,0,0,2,-20,4,"SYC"
"13607",2020-03-20,1,0,0,2,-19,5,"SYC"
"13608",2020-03-21,1,0,0,2,-18,6,"SYC"
"13609",2020-03-22,1,0,0,3,-17,7,"SYC"
"13610",2020-03-23,1,0,0,3,-16,8,"SYC"
"13611",2020-03-24,1,0,0,3,-15,9,"SYC"
"13612",2020-03-25,1,0,0,3,-14,10,"SYC"
"13613",2020-03-26,1,0,0,3,-13,11,"SYC"
"13614",2020-03-27,1,0,0,3,-12,12,"SYC"
"13615",2020-03-28,1,0,0,3,-11,13,"SYC"
"13616",2020-03-29,1,0,0,3,-10,14,"SYC"
"13617",2020-03-30,1,0,0,3,-9,15,"SYC"
"13618",2020-03-31,1,0,0,3,-8,16,"SYC"
"13619",2020-04-01,1,0,0,3,-7,17,"SYC"
